date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate
02/12/2025,105467,grain,Thymol,અજમો,8,1450,1915
02/12/2025,105468,grain,Soyabin,સોયાબીન,0,830,910
02/12/2025,105469,grain,Groundnut-Fada,સીંગફાડા,0,961,1515
02/12/2025,105470,grain,Sesmum-Black,કાળા તલ ,300,3450,5176
02/12/2025,105471,grain,Garlic,લસણ,340,682,1070
02/12/2025,105472,grain,Corriander,ધાણા,120,1480,2013
02/12/2025,105473,grain,Chillies,મરચા સુકા ,180,1000,3415
02/12/2025,105474,grain,Dhani,ધાણી,120,1450,1990
02/12/2025,105475,grain,Variyali,વરીયાળી,18,1115,1410
02/12/2025,105476,grain,Cummin,જીરૂ,600,3500,3989
02/12/2025,105477,grain,Mustard,રાય,60,1401,1972
02/12/2025,105478,grain,Fenugreek,મેથી,370,921,1235
02/12/2025,105479,grain,Isabgul,ઇસબગુલ,1,1790,1790
02/12/2025,105480,grain,Asario,અશેરીયો,13,1050,1170
02/12/2025,105481,grain,Mustard seed,રાયડો,15,1221,1290
02/12/2025,105482,grain,Rajkoo Bee,રજકાનું બી ,1,8900,9550
03/12/2025,105519,grain,Cotton B.T.,કપાસ બી.ટી.,7600,1290,1505
03/12/2025,105520,grain,Wheat Lokvan,ઘઉં લોકવન,60,510,531
03/12/2025,105521,grain,Wheat Tukda,ઘઉં ટુકડા,1080,511,625
03/12/2025,105522,grain,Jowar White,જુવાર સફેદ,60,721,940
03/12/2025,105523,grain,Jowar Red,જુવાર લાલ,3,731,915
03/12/2025,105524,grain,Jowar Yellow,જુવાર પીળી ,4,300,480
03/12/2025,105525,grain,Bajri,બાજરી,13,365,450
03/12/2025,105526,grain,Maize,મકાઇ,4,255,440
03/12/2025,105527,grain,Tuver,તુવેર,275,900,1300
03/12/2025,105528,grain,Gram Yellow,ચણા પીળા,600,970,1098
03/12/2025,105529,grain,Gram White,ચણા સફેદ,800,1440,1940
03/12/2025,105530,grain,Urad,અડદ,0,950,1470
03/12/2025,105531,grain,Mung,મગ,500,1150,1785
03/12/2025,105532,grain,Val Deshi,વાલ દેશી,120,650,954
03/12/2025,105533,grain,Choli,ચોળી,64,801,1190
03/12/2025,105534,grain,Math,મઠ,300,800,1600
03/12/2025,105535,grain,Peas,વટાણા,60,1400,1800
03/12/2025,105536,grain,Kulthi,કળથી,60,441,780
03/12/2025,105537,grain,Rajma,રાજમા,280,1100,1566
03/12/2025,105538,grain,Groundnut Big,મગફળી જાડી,0,1015,1370
03/12/2025,105539,grain,Groundnut Small,મગફળી જીણી,0,1005,1350
03/12/2025,105540,grain,Seasmum,તલી ,1500,1910,2300
03/12/2025,105541,grain,Sunflower,સુરજમુખી,25,630,1260
03/12/2025,105542,grain,Castor seed,એરંડા,600,1000,1340
03/12/2025,105543,grain,Thymol,અજમો,5,901,2430
03/12/2025,105544,grain,Dil Seed,સુવા,1,1200,1200
03/12/2025,105545,grain,Soyabin,સોયાબીન,1300,801,921
03/12/2025,105546,grain,Groundnut-Fada,સીંગફાડા,0,880,1471
03/12/2025,105547,grain,Sesmum-Black,કાળા તલ ,600,3450,5171
03/12/2025,105548,grain,Garlic,લસણ,700,691,940
03/12/2025,105549,grain,Corriander,ધાણા,160,1450,1989
03/12/2025,105550,grain,Chillies,મરચા સુકા ,60,1500,3400
03/12/2025,105551,grain,Dhani,ધાણી,200,1440,1935
03/12/2025,105552,grain,Variyali,વરીયાળી,20,700,1360
03/12/2025,105553,grain,Cummin,જીરૂ,600,3540,4000
03/12/2025,105554,grain,Mustard,રાય,8,1410,1926
03/12/2025,105555,grain,Fenugreek,મેથી,330,911,1249
03/12/2025,105556,grain,Isabgul,ઇસબગુલ,1,1242,1242
03/12/2025,105557,grain,kalonji,કલોંજી,5,3760,4146
03/12/2025,105558,grain,Mustard seed,રાયડો,14,1200,1344
03/12/2025,105559,grain,Rajkoo Bee,રજકાનું બી ,3,8000,9650
03/12/2025,105560,grain,Guvar Bee,ગુવારનું બી,15,850,910
04/12/2025,105597,grain,Cotton B.T.,કપાસ બી.ટી.,0,1300,1521
04/12/2025,105598,grain,Wheat Lokvan,ઘઉં લોકવન,40,505,528
04/12/2025,105599,grain,Wheat Tukda,ઘઉં ટુકડા,760,504,569
04/12/2025,105600,grain,Jowar White,જુવાર સફેદ,80,750,936
04/12/2025,105601,grain,Jowar Red,જુવાર લાલ,5,660,1021
04/12/2025,105602,grain,Bajri,બાજરી,9,340,372
04/12/2025,105603,grain,Tuver,તુવેર,190,860,1290
04/12/2025,105604,grain,Gram Yellow,ચણા પીળા,500,950,1080
04/12/2025,105605,grain,Gram White,ચણા સફેદ,740,1400,1814
04/12/2025,105606,grain,Urad,અડદ,0,900,1430
04/12/2025,105607,grain,Mung,મગ,610,1150,1780
04/12/2025,105608,grain,Val Deshi,વાલ દેશી,100,550,811
04/12/2025,105609,grain,Choli,ચોળી,70,840,1230
04/12/2025,105610,grain,Math,મઠ,300,900,1700
04/12/2025,105611,grain,Peas,વટાણા,20,1100,1700
04/12/2025,105612,grain,Kulthi,કળથી,90,375,720
04/12/2025,105613,grain,Rajma,રાજમા,80,900,1480
04/12/2025,105614,grain,Groundnut Big,મગફળી જાડી,0,1020,1400
04/12/2025,105615,grain,Groundnut Small,મગફળી જીણી,0,1000,1380
04/12/2025,105616,grain,Seasmum,તલી ,800,1850,2300
04/12/2025,105617,grain,Castor seed,એરંડા,260,1060,1355
04/12/2025,105618,grain,Thymol,અજમો,12,1500,2050
04/12/2025,105619,grain,Soyabin,સોયાબીન,1200,760,971
04/12/2025,105620,grain,Groundnut-Fada,સીંગફાડા,0,981,1444
04/12/2025,105621,grain,Sesmum-Black,કાળા તલ ,440,3700,5200
04/12/2025,105622,grain,Garlic,લસણ,900,695,980
04/12/2025,105623,grain,Corriander,ધાણા,100,1420,1880
04/12/2025,105624,grain,Chillies,મરચા સુકા ,25,1290,3600
04/12/2025,105625,grain,Dhani,ધાણી,100,1430,2048
04/12/2025,105626,grain,Variyali,વરીયાળી,15,751,1400
04/12/2025,105627,grain,Cummin,જીરૂ,600,3575,4030
04/12/2025,105628,grain,Mustard,રાય,90,1401,1982
04/12/2025,105629,grain,Fenugreek,મેથી,150,904,1485
04/12/2025,105630,grain,Isabgul,ઇસબગુલ,5,1140,1230
04/12/2025,105631,grain,Asario,અશેરીયો,50,1150,1250
04/12/2025,105632,grain,kalonji,કલોંજી,8,3200,4650
04/12/2025,105633,grain,Mustard seed,રાયડો,90,1205,1325
04/12/2025,105634,grain,Rajkoo Bee,રજકાનું બી ,2,5000,9080
04/12/2025,105635,grain,Guvar Bee,ગુવારનું બી,60,800,860
05/12/2025,105672,grain,Cotton B.T.,કપાસ બી.ટી.,7200,1310,1521
05/12/2025,105673,grain,Wheat Lokvan,ઘઉં લોકવન,50,500,530
05/12/2025,105674,grain,Wheat Tukda,ઘઉં ટુકડા,850,505,607
05/12/2025,105675,grain,Jowar White,જુવાર સફેદ,120,800,950
05/12/2025,105676,grain,Jowar Red,જુવાર લાલ,4,760,875
05/12/2025,105677,grain,Jowar Yellow,જુવાર પીળી ,6,350,450
05/12/2025,105678,grain,Bajri,બાજરી,50,371,450
05/12/2025,105679,grain,Tuver,તુવેર,200,751,1275
05/12/2025,105680,grain,Gram Yellow,ચણા પીળા,520,930,1080
05/12/2025,105681,grain,Gram White,ચણા સફેદ,760,1400,1880
05/12/2025,105682,grain,Urad,અડદ,1600,950,1450
05/12/2025,105683,grain,Mung,મગ,500,1200,1800
05/12/2025,105684,grain,Val Deshi,વાલ દેશી,80,555,940
05/12/2025,105685,grain,Choli,ચોળી,110,900,1150
05/12/2025,105686,grain,Math,મઠ,280,950,1716
05/12/2025,105687,grain,Peas,વટાણા,30,1150,1707
05/12/2025,105688,grain,Kulthi,કળથી,70,360,720
05/12/2025,105689,grain,Rajma,રાજમા,90,950,1550
05/12/2025,105690,grain,Groundnut Big,મગફળી જાડી,0,1021,1396
05/12/2025,105691,grain,Groundnut Small,મગફળી જીણી,0,1010,1375
05/12/2025,105692,grain,Seasmum,તલી ,1000,1835,2270
05/12/2025,105693,grain,Sunflower,સુરજમુખી,5,1200,1500
05/12/2025,105694,grain,Castor seed,એરંડા,460,1030,1336
05/12/2025,105695,grain,Soyabin,સોયાબીન,640,750,914
05/12/2025,105696,grain,Groundnut-Fada,સીંગફાડા,4400,926,1514
05/12/2025,105697,grain,Sesmum-Black,કાળા તલ ,250,3720,5180
05/12/2025,105698,grain,Garlic,લસણ,600,500,1000
05/12/2025,105699,grain,Corriander,ધાણા,200,1400,1920
05/12/2025,105700,grain,Chillies,મરચા સુકા ,100,1300,3100
05/12/2025,105701,grain,Dhani,ધાણી,220,1450,2000
05/12/2025,105702,grain,Variyali,વરીયાળી,20,900,1805
05/12/2025,105703,grain,Cummin,જીરૂ,660,3575,4000
05/12/2025,105704,grain,Mustard,રાય,60,1410,1978
05/12/2025,105705,grain,Fenugreek,મેથી,360,911,1510
05/12/2025,105706,grain,Asario,અશેરીયો,45,1125,1250
05/12/2025,105707,grain,kalonji,કલોંજી,4,3351,4600
05/12/2025,105708,grain,Mustard seed,રાયડો,76,1201,1365
05/12/2025,105709,grain,Rajkoo Bee,રજકાનું બી ,4,6000,7600
05/12/2025,105710,grain,Guvar Bee,ગુવારનું બી,40,825,875
06/12/2025,105747,grain,Cotton B.T.,કપાસ બી.ટી.,0,1250,1550
06/12/2025,105748,grain,Wheat Lokvan,ઘઉં લોકવન,40,500,546
06/12/2025,105749,grain,Wheat Tukda,ઘઉં ટુકડા,860,504,634
06/12/2025,105750,grain,Jowar White,જુવાર સફેદ,50,730,900
06/12/2025,105751,grain,Bajri,બાજરી,8,300,370
06/12/2025,105752,grain,Tuver,તુવેર,260,850,1289
06/12/2025,105753,grain,Gram Yellow,ચણા પીળા,200,970,1075
06/12/2025,105754,grain,Gram White,ચણા સફેદ,500,1300,1825
06/12/2025,105755,grain,Urad,અડદ,0,925,1481
06/12/2025,105756,grain,Mung,મગ,600,1200,1750
06/12/2025,105757,grain,Val Deshi,વાલ દેશી,40,500,855
06/12/2025,105758,grain,Choli,ચોળી,30,800,1055
06/12/2025,105759,grain,Math,મઠ,240,900,1600
06/12/2025,105760,grain,Peas,વટાણા,40,1200,2124
06/12/2025,105761,grain,Kulthi,કળથી,60,450,575
06/12/2025,105762,grain,Rajma,રાજમા,80,900,1500
06/12/2025,105763,grain,Groundnut Big,મગફળી જાડી,0,1025,1400
06/12/2025,105764,grain,Groundnut Small,મગફળી જીણી,0,1011,1385
06/12/2025,105765,grain,Seasmum,તલી ,800,1821,2250
06/12/2025,105766,grain,Castor seed,એરંડા,220,1000,1344
06/12/2025,105767,grain,Thymol,અજમો,8,1400,1970
06/12/2025,105768,grain,Dil Seed,સુવા,1,1200,1200
06/12/2025,105769,grain,Soyabin,સોયાબીન,700,830,931
06/12/2025,105770,grain,Groundnut-Fada,સીંગફાડા,0,975,1540
06/12/2025,105771,grain,Sesmum-Black,કાળા તલ ,340,3710,5200
06/12/2025,105772,grain,Garlic,લસણ,320,685,1050
06/12/2025,105773,grain,Corriander,ધાણા,120,1420,1934
06/12/2025,105774,grain,Chillies,મરચા સુકા ,26,1400,3100
06/12/2025,105775,grain,Dhani,ધાણી,80,1450,1950
06/12/2025,105776,grain,Variyali,વરીયાળી,16,700,1330
06/12/2025,105777,grain,Cummin,જીરૂ,500,3525,3944
06/12/2025,105778,grain,Mustard,રાય,5,1425,1795
06/12/2025,105779,grain,Fenugreek,મેથી,100,900,1476
06/12/2025,105780,grain,Isabgul,ઇસબગુલ,15,1400,2340
06/12/2025,105781,grain,kalonji,કલોંજી,1,4500,4500
06/12/2025,105782,grain,Mustard seed,રાયડો,170,1175,1351
06/12/2025,105783,grain,Guvar Bee,ગુવારનું બી,20,800,900
08/12/2025,105820,grain,Cotton B.T.,કપાસ બી.ટી.,4600,1325,1548
08/12/2025,105821,grain,Wheat Lokvan,ઘઉં લોકવન,40,500,535
08/12/2025,105822,grain,Wheat Tukda,ઘઉં ટુકડા,760,509,621
08/12/2025,105823,grain,Jowar White,જુવાર સફેદ,120,770,950
08/12/2025,105824,grain,Bajri,બાજરી,40,350,436
08/12/2025,105825,grain,Tuver,તુવેર,360,950,1300
08/12/2025,105826,grain,Gram Yellow,ચણા પીળા,440,970,1070
08/12/2025,105827,grain,Gram White,ચણા સફેદ,960,1350,1890
08/12/2025,105828,grain,Urad,અડદ,0,800,1450
08/12/2025,105829,grain,Mung,મગ,780,1200,1800
08/12/2025,105830,grain,Val Deshi,વાલ દેશી,32,551,1040
08/12/2025,105831,grain,Choli,ચોળી,112,890,1344
08/12/2025,105832,grain,Math,મઠ,340,880,1540
08/12/2025,105833,grain,Peas,વટાણા,60,1200,1900
08/12/2025,105834,grain,Kulthi,કળથી,45,450,540
08/12/2025,105835,grain,Rajma,રાજમા,80,700,1500
08/12/2025,105836,grain,Groundnut Big,મગફળી જાડી,28000,1025,1390
08/12/2025,105837,grain,Groundnut Small,મગફળી જીણી,14000,1010,1365
08/12/2025,105838,grain,Seasmum,તલી ,760,1800,2250
08/12/2025,105839,grain,Castor seed,એરંડા,300,1050,1330
08/12/2025,105840,grain,Soyabin,સોયાબીન,1260,830,875
08/12/2025,105841,grain,Groundnut-Fada,સીંગફાડા,3600,960,1510
08/12/2025,105842,grain,Sesmum-Black,કાળા તલ ,1000,3650,5200
08/12/2025,105843,grain,Garlic,લસણ,640,660,980
08/12/2025,105844,grain,Corriander,ધાણા,80,1430,1850
08/12/2025,105845,grain,Chillies,મરચા સુકા ,50,1300,3300
08/12/2025,105846,grain,Dhani,ધાણી,160,1450,1940
08/12/2025,105847,grain,Variyali,વરીયાળી,35,911,1600
08/12/2025,105848,grain,Cummin,જીરૂ,720,3500,3960
08/12/2025,105849,grain,Mustard,રાય,24,1401,1950
08/12/2025,105850,grain,Fenugreek,મેથી,100,911,1351
08/12/2025,105851,grain,kalonji,કલોંજી,2,4000,4500
08/12/2025,105852,grain,Mustard seed,રાયડો,6,1150,1320
08/12/2025,105853,grain,Rajkoo Bee,રજકાનું બી ,1,10200,10200
08/12/2025,105854,grain,Guvar Bee,ગુવારનું બી,15,850,975
09/12/2025,105891,grain,Cotton B.T.,કપાસ બી.ટી.,5200,1280,1568
09/12/2025,105892,grain,Wheat Lokvan,ઘઉં લોકવન,60,501,529
09/12/2025,105893,grain,Wheat Tukda,ઘઉં ટુકડા,1200,500,690
09/12/2025,105894,grain,Jowar White,જુવાર સફેદ,30,751,940
09/12/2025,105895,grain,Bajri,બાજરી,180,371,450
09/12/2025,105896,grain,Maize,મકાઇ,15,374,430
09/12/2025,105897,grain,Tuver,તુવેર,250,941,1288
09/12/2025,105898,grain,Gram Yellow,ચણા પીળા,600,930,1070
09/12/2025,105899,grain,Gram White,ચણા સફેદ,800,1420,1850
09/12/2025,105900,grain,Urad,અડદ,1600,841,1370
09/12/2025,105901,grain,Mung,મગ,240,1000,1700
09/12/2025,105902,grain,Val Deshi,વાલ દેશી,40,521,1000
09/12/2025,105903,grain,Choli,ચોળી,120,900,1205
09/12/2025,105904,grain,Math,મઠ,300,800,1562
09/12/2025,105905,grain,Peas,વટાણા,50,1050,1830
09/12/2025,105906,grain,Kulthi,કળથી,75,350,525
09/12/2025,105907,grain,Rajma,રાજમા,20,1100,1500
09/12/2025,105908,grain,Groundnut Big,મગફળી જાડી,0,1000,1380
09/12/2025,105909,grain,Groundnut Small,મગફળી જીણી,0,990,1360
09/12/2025,105910,grain,Seasmum,તલી ,700,1811,2176
09/12/2025,105911,grain,Castor seed,એરંડા,310,1080,1333
09/12/2025,105912,grain,Thymol,અજમો,1,1301,1301
09/12/2025,105913,grain,Soyabin,સોયાબીન,900,820,870
09/12/2025,105914,grain,Groundnut-Fada,સીંગફાડા,0,980,1480
09/12/2025,105915,grain,Sesmum-Black,કાળા તલ ,288,3640,5250
09/12/2025,105916,grain,Garlic,લસણ,800,680,1054
09/12/2025,105917,grain,Corriander,ધાણા,80,1440,1800
09/12/2025,105918,grain,Chillies,મરચા સુકા ,32,1300,3100
09/12/2025,105919,grain,Dhani,ધાણી,60,1460,1850
09/12/2025,105920,grain,Variyali,વરીયાળી,5,1543,2252
09/12/2025,105921,grain,Cummin,જીરૂ,500,3450,3930
09/12/2025,105922,grain,Mustard,રાય,35,1411,1942
09/12/2025,105923,grain,Fenugreek,મેથી,180,900,1340
09/12/2025,105924,grain,Asario,અશેરીયો,45,945,1175
09/12/2025,105925,grain,kalonji,કલોંજી,2,4341,4450
09/12/2025,105926,grain,Mustard seed,રાયડો,15,1141,1300
10/12/2025,105963,grain,Cotton B.T.,કપાસ બી.ટી.,4500,1270,1551
10/12/2025,105964,grain,Wheat Lokvan,ઘઉં લોકવન,40,502,530
10/12/2025,105965,grain,Wheat Tukda,ઘઉં ટુકડા,960,500,594
10/12/2025,105966,grain,Jowar White,જુવાર સફેદ,50,870,1012
10/12/2025,105967,grain,Jowar Yellow,જુવાર પીળી ,4,391,421
10/12/2025,105968,grain,Bajri,બાજરી,20,335,494
10/12/2025,105969,grain,Maize,મકાઇ,100,294,400
10/12/2025,105970,grain,Tuver,તુવેર,220,1000,1300
10/12/2025,105971,grain,Gram Yellow,ચણા પીળા,600,935,1065
10/12/2025,105972,grain,Gram White,ચણા સફેદ,800,1375,1875
10/12/2025,105973,grain,Urad,અડદ,0,900,1450
10/12/2025,105974,grain,Mung,મગ,500,1250,1800
10/12/2025,105975,grain,Val Deshi,વાલ દેશી,80,500,932
10/12/2025,105976,grain,Choli,ચોળી,56,1050,1330
10/12/2025,105977,grain,Math,મઠ,220,900,1400
10/12/2025,105978,grain,Peas,વટાણા,80,1300,1930
10/12/2025,105979,grain,Kulthi,કળથી,45,450,550
10/12/2025,105980,grain,Rajma,રાજમા,30,950,1475
10/12/2025,105981,grain,Groundnut Big,મગફળી જાડી,0,1000,1370
10/12/2025,105982,grain,Groundnut Small,મગફળી જીણી,0,980,1350
10/12/2025,105983,grain,Seasmum,તલી ,800,1840,2225
10/12/2025,105984,grain,Castor seed,એરંડા,450,1050,1305
10/12/2025,105985,grain,Thymol,અજમો,1,1000,1000
10/12/2025,105986,grain,Dil Seed,સુવા,1,1552,1552
10/12/2025,105987,grain,Soyabin,સોયાબીન,840,800,885
10/12/2025,105988,grain,Groundnut-Fada,સીંગફાડા,3200,935,1492
10/12/2025,105989,grain,Sesmum-Black,કાળા તલ ,300,3630,5005
10/12/2025,105990,grain,Garlic,લસણ,680,675,1065
10/12/2025,105991,grain,Corriander,ધાણા,240,1450,1862
10/12/2025,105992,grain,Chillies,મરચા સુકા ,72,1400,3250
10/12/2025,105993,grain,Dhani,ધાણી,200,1400,1963
10/12/2025,105994,grain,Variyali,વરીયાળી,80,1141,1470
10/12/2025,105995,grain,Cummin,જીરૂ,420,3475,3930
10/12/2025,105996,grain,Mustard,રાય,4,1401,1870
10/12/2025,105997,grain,Fenugreek,મેથી,290,911,1520
10/12/2025,105998,grain,Isabgul,ઇસબગુલ,17,1200,1895
10/12/2025,105999,grain,Asario,અશેરીયો,7,1179,1179
10/12/2025,106000,grain,kalonji,કલોંજી,10,4000,4950
10/12/2025,106001,grain,Mustard seed,રાયડો,3,1121,1200
10/12/2025,106002,grain,Rajkoo Bee,રજકાનું બી ,10,6000,10700
10/12/2025,106003,grain,Guvar Bee,ગુવારનું બી,50,800,905
12/12/2025,106040,grain,Cotton B.T.,કપાસ બી.ટી.,3600,1260,1552
12/12/2025,106041,grain,Wheat Lokvan,ઘઉં લોકવન,70,500,529
12/12/2025,106042,grain,Wheat Tukda,ઘઉં ટુકડા,710,502,609
