date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate,month,year,avg_rate
2025-01-08,87856,grain,Dil Seed,સુવા,4.347826086956522e-05,1420,1420,1,2025,0.1269751693002257
2025-01-08,87857,grain,Soyabin,સોયાબીન,0.010869565217391306,780,830,1,2025,0.06913092550790068
2025-01-08,87858,grain,Groundnut-Fada,સીંગફાડા,0.015434782608695654,1030,1260,1,2025,0.10110985703536493
2025-01-08,87859,grain,Sesmum-Black,કાળા તલ ,0.004347826086956522,3350,4700,1,2025,0.3719902182091798
2025-01-08,87860,grain,Garlic,લસણ,0.011978260869565218,1850,3840,1,2025,0.2610045146726862
2025-01-08,87861,grain,Corriander,ધાણા,0.002173913043478261,1000,1538,1,2025,0.11277276147479308
2025-01-08,87862,grain,Chillies,મરચા સુકા ,0.005434782608695653,950,2480,1,2025,0.1547215951843491
2025-01-08,87863,grain,Dhani,ધાણી,0.0002173913043478261,1111,1760,1,2025,0.12843303235515424
2025-01-08,87864,grain,Variyali,વરીયાળી,0.0017391304347826088,1100,1470,1,2025,0.11427765237020315
2025-01-08,87865,grain,Cummin,જીરૂ,0.013043478260869566,4100,4490,1,2025,0.397385252069225
2025-01-08,87866,grain,Mustard,રાય,0.004347826086956522,1040,1314,1,2025,0.10411963882618509
2025-01-08,87867,grain,Fenugreek,મેથી,0.0027173913043478264,950,1250,1,2025,0.09687735139202408
2025-01-08,87868,grain,kalonji,કલોંજી,6.521739130434783e-05,3000,3664,1,2025,0.3068096313017306
2025-01-08,87869,grain,Mustard seed,રાયડો,0.002173913043478261,980,1128,1,2025,0.09255079006772009
2025-01-08,87870,grain,Guvar Bee,ગુવારનું બી,0.0013043478260869566,992,992,1,2025,0.08671933784800602
2025-01-09,87906,grain,Cotton B.T.,કપાસ બી.ટી.,0.058695652173913045,1340,1534,1,2025,0.12857411587659892
2025-01-09,87907,grain,Wheat Lokvan,ઘઉં લોકવન,0.002173913043478261,600,631,1,2025,0.05130737396538751
2025-01-09,87908,grain,Wheat Tukda,ઘઉં ટુકડા,0.011956521739130435,603,676,1,2025,0.053564710308502635
2025-01-09,87909,grain,Jowar White,જુવાર સફેદ,0.0032608695652173916,775,919,1,2025,0.07308126410835214
2025-01-09,87910,grain,Jowar Red,જુવાર લાલ,4.347826086956522e-05,801,1000,1,2025,0.07811324303987961
2025-01-09,87911,grain,Jowar Yellow,જુવાર પીળી ,0.00032608695652173916,431,554,1,2025,0.0397385252069225
2025-01-09,87912,grain,Bajri,બાજરી,0.0008695652173913044,450,571,1,2025,0.04143152746425884
2025-01-09,87913,grain,Tuver,તુવેર,0.008695652173913044,1221,1841,1,2025,0.13741534988713316
2025-01-09,87914,grain,Gram Yellow,ચણા પીળા,0.009782608695652175,1050,1309,1,2025,0.10435477802859293
2025-01-09,87915,grain,Gram White,ચણા સફેદ,0.004347826086956522,1200,2650,1,2025,0.17447328818660646
2025-01-09,87916,grain,Urad,અડદ,0.005978260869565218,1111,1686,1,2025,0.12495297215951844
2025-01-09,87917,grain,Mung,મગ,0.008260869565217393,1280,1880,1,2025,0.14202407825432653
2025-01-09,87918,grain,Val Deshi,વાલ દેશી,0.0008695652173913044,1000,1400,1,2025,0.1062829194883371
2025-01-09,87919,grain,Choli,ચોળી,0.0008695652173913044,1000,2360,1,2025,0.15142964635063955
2025-01-09,87920,grain,Math,મઠ,0.0027173913043478264,900,1200,1,2025,0.09217456734386757
2025-01-09,87921,grain,Kulthi,કળથી,0.0006521739130434783,825,950,1,2025,0.07689051918735891
2025-01-09,87922,grain,Groundnut Big,મગફળી જાડી,0.08695652173913045,910,1130,1,2025,0.08935289691497367
2025-01-09,87923,grain,Groundnut Small,મગફળી જીણી,0.10869565217391305,920,1235,1,2025,0.09476109857035364
2025-01-09,87924,grain,Seasmum,તલી ,0.012173913043478262,1950,2407,1,2025,0.19831640331075995
2025-01-09,87925,grain,Castor seed,એરંડા,0.003695652173913044,1190,1235,1,2025,0.10745861550037622
2025-01-09,87926,grain,Soyabin,સોયાબીન,0.016304347826086956,790,826,1,2025,0.06941309255079006
2025-01-09,87927,grain,Groundnut-Fada,સીંગફાડા,0.020869565217391306,1050,1265,1,2025,0.10228555304740405
2025-01-09,87928,grain,Sesmum-Black,કાળા તલ ,0.0015217391304347828,3200,4640,1,2025,0.36211437170805116
2025-01-09,87929,grain,Garlic,લસણ,0.013043478260869566,1900,3360,1,2025,0.2407825432656132
2025-01-09,87930,grain,Corriander,ધાણા,0.0032608695652173916,1120,1500,1,2025,0.11662904439428141
2025-01-09,87931,grain,Chillies,મરચા સુકા ,0.0052173913043478265,1000,2500,1,2025,0.15801354401805867
2025-01-09,87932,grain,Dhani,ધાણી,0.00032608695652173916,1170,1595,1,2025,0.12344808126410835
2025-01-09,87933,grain,Variyali,વરીયાળી,0.0027173913043478264,1140,1590,1,2025,0.12180210684725358
2025-01-09,87934,grain,Cummin,જીરૂ,0.02173913043478261,4000,4474,1,2025,0.3919300225733634
2025-01-09,87935,grain,Mustard,રાય,0.0027173913043478264,1050,1290,1,2025,0.10346124905944319
2025-01-09,87936,grain,Fenugreek,મેથી,0.0010869565217391304,850,1100,1,2025,0.0851203912716328
2025-01-09,87937,grain,Mustard seed,રાયડો,0.0005434782608695652,980,1115,1,2025,0.09193942814145974
2025-01-09,87938,grain,Guvar Bee,ગુવારનું બી,0.0017391304347826088,980,1030,1,2025,0.08794206170052671
2025-01-10,87974,grain,Cotton B.T.,કપાસ બી.ટી.,0.05434782608695653,1340,1515,1,2025,0.12768058690744918
2025-01-10,87975,grain,Wheat Lokvan,ઘઉં લોકવન,0.002826086956521739,604,635,1,2025,0.05168359668924003
2025-01-10,87976,grain,Wheat Tukda,ઘઉં ટુકડા,0.010869565217391306,602,676,1,2025,0.05351768246802107
2025-01-10,87977,grain,Jowar White,જુવાર સફેદ,0.004130434782608696,781,909,1,2025,0.07289315274642588
2025-01-10,87978,grain,Bajri,બાજરી,0.0004347826086956522,400,494,1,2025,0.035458991723100075
2025-01-10,87979,grain,Tuver,તુવેર,0.007608695652173913,1222,1601,1,2025,0.1261756960120391
2025-01-10,87980,grain,Gram Yellow,ચણા પીળા,0.009130434782608696,1050,1235,1,2025,0.10087471783295711
2025-01-10,87981,grain,Gram White,ચણા સફેદ,0.004782608695652175,1215,2520,1,2025,0.16906508653122646
2025-01-10,87982,grain,Urad,અડદ,0.007608695652173913,1150,1612,1,2025,0.12330699774266364
2025-01-10,87983,grain,Mung,મગ,0.008152173913043478,1280,1889,1,2025,0.14244732881866062
2025-01-10,87984,grain,Val Deshi,વાલ દેશી,0.0004347826086956522,1050,1450,1,2025,0.1109857035364936
2025-01-10,87985,grain,Choli,ચોળી,0.00032608695652173916,1100,2350,1,2025,0.15566215199398042
2025-01-10,87986,grain,Math,મઠ,0.0032608695652173916,850,1193,1,2025,0.08949398043641836
2025-01-10,87987,grain,Kulthi,કળથી,0.0005434782608695652,850,950,1,2025,0.07806621519939805
2025-01-10,87988,grain,Groundnut Big,મગફળી જાડી,0.0,920,1160,1,2025,0.09123401053423627
2025-01-10,87989,grain,Groundnut Small,મગફળી જીણી,0.0,930,1240,1,2025,0.09546651617757712
2025-01-10,87990,grain,Seasmum,તલી ,0.010869565217391306,1950,2409,1,2025,0.19841045899172308
2025-01-10,87991,grain,Sunflower,સુરજમુખી,0.00010869565217391305,945,945,1,2025,0.0822987208427389
2025-01-10,87992,grain,Castor seed,એરંડા,0.004891304347826087,1150,1233,1,2025,0.10548344620015049
2025-01-10,87993,grain,Thymol,અજમો,0.0002173913043478261,1751,2251,1,2025,0.18162151993980435
2025-01-10,87994,grain,Dil Seed,સુવા,2.173913043478261e-05,1175,1175,1,2025,0.10393152746425884
2025-01-10,87995,grain,Soyabin,સોયાબીન,0.010869565217391306,790,825,1,2025,0.0693660647103085
2025-01-10,87996,grain,Groundnut-Fada,સીંગફાડા,0.015217391304347827,1025,1270,1,2025,0.10134499623777275
2025-01-10,87997,grain,Sesmum-Black,કાળા તલ ,0.0032608695652173916,3300,4560,1,2025,0.36305492851768245
2025-01-10,87998,grain,Garlic,લસણ,0.01847826086956522,1500,3150,1,2025,0.21209556057185852
2025-01-10,87999,grain,Corriander,ધાણા,0.002826086956521739,1000,1564,1,2025,0.11399548532731377
2025-01-10,88000,grain,Chillies,મરચા સુકા ,0.012173913043478262,950,2600,1,2025,0.16036493604213692
2025-01-10,88001,grain,Dhani,ધાણી,0.0002173913043478261,1330,1610,1,2025,0.13167795334838223
2025-01-10,88002,grain,Variyali,વરીયાળી,0.0010869565217391304,1125,1414,1,2025,0.11281978931527464
2025-01-10,88003,grain,Cummin,જીરૂ,0.015217391304347827,4150,4500,1,2025,0.40020692249811884
2025-01-10,88004,grain,Mustard,રાય,0.0006521739130434783,1020,1270,1,2025,0.10110985703536493
2025-01-10,88005,grain,Fenugreek,મેથી,0.004347826086956522,900,1160,1,2025,0.09029345372460497
2025-01-10,88006,grain,Mustard seed,રાયડો,0.0017391304347826088,970,1128,1,2025,0.09208051166290444
2025-01-10,88007,grain,Rajkoo Bee,રજકાનું બી ,0.00026086956521739134,3400,4343,1,2025,0.3575526711813393
2025-01-10,88008,grain,Guvar Bee,ગુવારનું બી,0.0002173913043478261,980,1010,1,2025,0.0870015048908954
2025-01-11,88044,grain,Cotton B.T.,કપાસ બી.ટી.,0.052173913043478265,1330,1515,1,2025,0.12721030850263354
2025-01-11,88045,grain,Wheat Lokvan,ઘઉં લોકવન,0.003695652173913044,603,632,1,2025,0.05149548532731377
2025-01-11,88046,grain,Wheat Tukda,ઘઉં ટુકડા,0.013043478260869566,606,679,1,2025,0.05384687735139202
2025-01-11,88047,grain,Jowar White,જુવાર સફેદ,0.004347826086956522,790,901,1,2025,0.07294018058690745
2025-01-11,88048,grain,Jowar Yellow,જુવાર પીળી ,0.0006521739130434783,350,450,1,2025,0.031038374717832953
2025-01-11,88049,grain,Bajri,બાજરી,0.00032608695652173916,450,518,1,2025,0.03893905191873589
2025-01-11,88050,grain,Tuver,તુવેર,0.006521739130434783,1200,1635,1,2025,0.1267400300978179
2025-01-11,88051,grain,Gram Yellow,ચણા પીળા,0.010869565217391306,1050,1250,1,2025,0.10158013544018059
2025-01-11,88052,grain,Gram White,ચણા સફેદ,0.002173913043478261,1200,2511,1,2025,0.1679364183596689
2025-01-11,88053,grain,Urad,અડદ,0.005978260869565218,1000,1650,1,2025,0.11803987960872836
2025-01-11,88054,grain,Mung,મગ,0.008152173913043478,1300,1822,1,2025,0.14023702031602708
2025-01-11,88055,grain,Val Deshi,વાલ દેશી,0.0005434782608695652,1050,1460,1,2025,0.11145598194130925
2025-01-11,88056,grain,Choli,ચોળી,0.0013043478260869566,1160,2550,1,2025,0.16788939051918733
2025-01-11,88057,grain,Math,મઠ,0.005434782608695653,850,1320,1,2025,0.09546651617757712
2025-01-11,88058,grain,Kulthi,કળથી,0.0005434782608695652,810,925,1,2025,0.07500940556809631
2025-01-11,88059,grain,Groundnut Big,મગફળી જાડી,0.0,920,1160,1,2025,0.09123401053423627
2025-01-11,88060,grain,Groundnut Small,મગફળી જીણી,0.0,940,1230,1,2025,0.09546651617757712
2025-01-11,88061,grain,Seasmum,તલી ,0.0191304347826087,1950,2520,1,2025,0.2036305492851768
2025-01-11,88062,grain,Castor seed,એરંડા,0.004347826086956522,1150,1227,1,2025,0.1052012791572611
2025-01-11,88063,grain,Thymol,અજમો,0.00032608695652173916,1350,2499,1,2025,0.17442626034612488
2025-01-11,88064,grain,Dil Seed,સુવા,0.0002173913043478261,1365,1365,1,2025,0.12180210684725358
2025-01-11,88065,grain,Soyabin,સોયાબીન,0.013043478260869566,790,826,1,2025,0.06941309255079006
2025-01-11,88066,grain,Groundnut-Fada,સીંગફાડા,0.018260869565217393,1040,1268,1,2025,0.1019563581640331
2025-01-11,88067,grain,Sesmum-Black,કાળા તલ ,0.002173913043478261,3302,4480,1,2025,0.35938675696012035
2025-01-11,88068,grain,Garlic,લસણ,0.014130434782608697,1651,3400,1,2025,0.23095372460496613
2025-01-11,88069,grain,Corriander,ધાણા,0.0027173913043478264,1060,1568,1,2025,0.11700526711813393
2025-01-11,88070,grain,Chillies,મરચા સુકા ,0.007065217391304349,900,2500,1,2025,0.15331075996990215
2025-01-11,88071,grain,Dhani,ધાણી,0.00032608695652173916,1118,1596,1,2025,0.12104966139954852
2025-01-11,88072,grain,Variyali,વરીયાળી,0.0017391304347826088,1150,1510,1,2025,0.11851015801354402
2025-01-11,88073,grain,Cummin,જીરૂ,0.018260869565217393,4160,4415,1,2025,0.3966798344620015
2025-01-11,88074,grain,Fenugreek,મેથી,0.0023913043478260873,950,1212,1,2025,0.0950902934537246
2025-01-11,88075,grain,kalonji,કલોંજી,0.0013043478260869566,3200,3576,1,2025,0.3120767494356659
2025-01-11,88076,grain,Mustard seed,રાયડો,0.0015217391304347828,1000,1116,1,2025,0.0929270127915726
2025-01-11,88077,grain,Guvar Bee,ગુવારનું બી,0.0013043478260869566,1000,1020,1,2025,0.08841234010534237
2025-01-13,88113,grain,Cotton B.T.,કપાસ બી.ટી.,0.052173913043478265,1380,1558,1,2025,0.1315838976674191
2025-01-13,88114,grain,Wheat Lokvan,ઘઉં લોકવન,0.0038043478260869567,602,630,1,2025,0.051354401805869074
2025-01-13,88115,grain,Wheat Tukda,ઘઉં ટુકડા,0.016304347826086956,607,678,1,2025,0.05384687735139202
2025-01-13,88116,grain,Jowar White,જુવાર સફેદ,0.004673913043478261,800,909,1,2025,0.07378668171557562
2025-01-13,88117,grain,Jowar Red,જુવાર લાલ,0.0008695652173913044,811,1121,1,2025,0.08427389014296463
2025-01-13,88118,grain,Jowar Yellow,જુવાર પીળી ,0.00032608695652173916,421,500,1,2025,0.036728743416102334
2025-01-13,88119,grain,Bajri,બાજરી,0.0008695652173913044,470,510,1,2025,0.039503386004514675
2025-01-13,88120,grain,Tuver,તુવેર,0.007608695652173913,1200,1731,1,2025,0.13125470278404813
2025-01-13,88121,grain,Gram Yellow,ચણા પીળા,0.008695652173913044,1050,1238,1,2025,0.1010158013544018
2025-01-13,88122,grain,Gram White,ચણા સફેદ,0.0023913043478260873,1300,2380,1,2025,0.1664785553047404
2025-01-13,88123,grain,Urad,અડદ,0.007608695652173913,1100,1625,1,2025,0.12156696764484574
2025-01-13,88124,grain,Mung,મગ,0.009782608695652175,1350,1900,1,2025,0.1462565838976674
2025-01-13,88125,grain,Val Deshi,વાલ દેશી,0.0004347826086956522,1200,1450,1,2025,0.11803987960872836
2025-01-13,88126,grain,Choli,ચોળી,0.0016304347826086958,1280,2885,1,2025,0.18928705793829945
2025-01-13,88127,grain,Math,મઠ,0.0017391304347826088,1030,1300,1,2025,0.10299097065462753
2025-01-13,88128,grain,Kulthi,કળથી,0.0008695652173913044,850,950,1,2025,0.07806621519939805
2025-01-13,88129,grain,Groundnut Big,મગફળી જાડી,0.08695652173913045,890,1145,1,2025,0.08911775771256583
2025-01-13,88130,grain,Groundnut Small,મગફળી જીણી,0.14130434782608697,910,1250,1,2025,0.09499623777276148
2025-01-13,88131,grain,Seasmum,તલી ,0.01565217391304348,1950,2400,1,2025,0.19798720842738898
2025-01-13,88132,grain,Castor seed,એરંડા,0.005,1150,1235,1,2025,0.10557750188111362
2025-01-13,88133,grain,Thymol,અજમો,0.0004347826086956522,1551,1700,1,2025,0.14630361173814896
2025-01-13,88134,grain,Dil Seed,સુવા,2.173913043478261e-05,1399,1399,1,2025,0.12499999999999999
2025-01-13,88135,grain,Soyabin,સોયાબીન,0.013043478260869566,795,836,1,2025,0.07011851015801354
2025-01-13,88136,grain,Groundnut-Fada,સીંગફાડા,0.02065217391304348,1050,1290,1,2025,0.10346124905944319
2025-01-13,88137,grain,Sesmum-Black,કાળા તલ ,0.0017391304347826088,3200,4600,1,2025,0.36023325808878853
2025-01-13,88138,grain,Garlic,લસણ,0.011978260869565218,1501,3100,1,2025,0.20979119638826182
2025-01-13,88139,grain,Corriander,ધાણા,0.0032608695652173916,1000,1480,1,2025,0.1100451467268623
2025-01-13,88140,grain,Chillies,મરચા સુકા ,0.006521739130434783,1000,2550,1,2025,0.16036493604213692
2025-01-13,88141,grain,Dhani,ધાણી,0.0006521739130434783,1111,1580,1,2025,0.11996802106847253
2025-01-13,88142,grain,Variyali,વરીયાળી,0.0006521739130434783,1040,1450,1,2025,0.11051542513167795
2025-01-13,88143,grain,Cummin,જીરૂ,0.008695652173913044,4000,4460,1,2025,0.39127163280662147
2025-01-13,88144,grain,Mustard,રાય,0.0006521739130434783,1050,1160,1,2025,0.09734762979683972
2025-01-13,88145,grain,Fenugreek,મેથી,0.002065217391304348,920,1200,1,2025,0.09311512415349887
2025-01-13,88146,grain,kalonji,કલોંજી,0.00010869565217391305,3526,3526,1,2025,0.32505643340857787
2025-01-13,88147,grain,Mustard seed,રાયડો,0.0017391304347826088,1010,1090,1,2025,0.09217456734386757
2025-01-13,88148,grain,Guvar Bee,ગુવારનું બી,0.005652173913043478,976,1020,1,2025,0.08728367193378479
2025-01-15,88184,grain,Cotton B.T.,કપાસ બી.ટી.,0.030434782608695653,1370,1530,1,2025,0.12979683972911962
2025-01-15,88185,grain,Wheat Lokvan,ઘઉં લોકવન,0.0038043478260869567,601,638,1,2025,0.05168359668924003
2025-01-15,88186,grain,Wheat Tukda,ઘઉં ટુકડા,0.005434782608695653,603,655,1,2025,0.05257712565838977
2025-01-15,88187,grain,Jowar White,જુવાર સફેદ,0.004782608695652175,801,869,1,2025,0.07195259593679458
2025-01-15,88188,grain,Jowar Yellow,જુવાર પીળી ,0.0004347826086956522,411,545,1,2025,0.03837471783295711
2025-01-15,88189,grain,Bajri,બાજરી,0.00017391304347826088,483,588,1,2025,0.043782919488337096
2025-01-15,88190,grain,Tuver,તુવેર,0.005434782608695653,1350,1725,1,2025,0.13802671181339352
2025-01-15,88191,grain,Gram Yellow,ચણા પીળા,0.0010869565217391304,1020,1300,1,2025,0.10252069224981189
2025-01-15,88192,grain,Gram White,ચણા સફેદ,0.0013043478260869566,1050,2320,1,2025,0.15189992475545522
2025-01-15,88193,grain,Urad,અડદ,0.005978260869565218,1100,1634,1,2025,0.12199021820917984
2025-01-15,88194,grain,Mung,મગ,0.0027173913043478264,1520,1854,1,2025,0.15208803611738148
2025-01-15,88195,grain,Val Deshi,વાલ દેશી,0.0004347826086956522,1000,1350,1,2025,0.10393152746425884
2025-01-15,88196,grain,Choli,ચોળી,0.0023913043478260873,1300,2685,1,2025,0.18082204665161775
2025-01-15,88197,grain,Math,મઠ,0.0010869565217391304,900,1225,1,2025,0.0933502633559067
2025-01-15,88198,grain,Kulthi,કળથી,0.0004347826086956522,800,925,1,2025,0.07453912716328066
2025-01-15,88199,grain,Groundnut Big,મગફળી જાડી,0.0,910,1156,1,2025,0.09057562076749436
2025-01-15,88200,grain,Groundnut Small,મગફળી જીણી,0.0,940,1260,1,2025,0.09687735139202408
2025-01-15,88201,grain,Seasmum,તલી ,0.008695652173913044,1800,2305,1,2025,0.18646538750940556
2025-01-15,88202,grain,Castor seed,એરંડા,0.002173913043478261,1190,1234,1,2025,0.10741158765989466
2025-01-15,88203,grain,Thymol,અજમો,0.00032608695652173916,1251,1700,1,2025,0.13219525959367945
2025-01-15,88204,grain,Soyabin,સોયાબીન,0.008695652173913044,795,835,1,2025,0.07007148231753198
2025-01-15,88205,grain,Groundnut-Fada,સીંગફાડા,0.015217391304347827,1050,1300,1,2025,0.10393152746425884
2025-01-15,88206,grain,Sesmum-Black,કાળા તલ ,0.0017391304347826088,3300,4575,1,2025,0.36376034612490593
2025-01-15,88207,grain,Garlic,લસણ,0.007630434782608696,1401,3050,1,2025,0.20273702031602706
2025-01-15,88208,grain,Corriander,ધાણા,0.001956521739130435,1150,1381,1,2025,0.11244356659142211
2025-01-15,88209,grain,Chillies,મરચા સુકા ,0.002173913043478261,1400,2405,1,2025,0.17235703536493602
